Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764787466,100,,Aggregated,2.700000,0.000000,10000,14000,15000,15000,17000,18000,18000,21000,21000,21000,21000,88,0,10000.0,11739.389425013955,5310.792386007961,21007.6854150102,2733.9886363636365
1764787467,100,,Aggregated,3.000000,0.000000,11000,14000,15000,16000,17000,18000,26000,27000,27000,27000,27000,91,0,11000.0,12160.507208991996,5310.792386007961,26722.090387018397,2748.2747252747254
1764787468,100,,Aggregated,2.900000,0.000000,11000,14000,15000,16000,17000,20000,26000,27000,27000,27000,27000,94,0,11000.0,12325.268236109046,5310.792386007961,26722.090387018397,2745.255319148936
1764787469,100,,Aggregated,2.900000,0.000000,11000,15000,16000,17000,18000,27000,30000,30000,30000,30000,30000,98,4,11000.0,13050.35825996162,5310.792386007961,30119.366455008276,2671.612244897959
1764787470,100,,Aggregated,1.600000,0.000000,11000,15000,16000,17000,22000,30000,30000,30000,30000,30000,30000,103,8,11000.0,13794.146439517188,5310.792386007961,30119.366455008276,2608.5436893203882
1764787471,100,,Aggregated,2.100000,0.400000,11000,16000,17000,18000,30000,30000,30000,30000,30000,30000,30000,109,13,11000.0,14578.73080758065,5310.792386007961,30119.366455008276,2534.321100917431
1764787472,100,,Aggregated,2.100000,0.400000,13000,16000,17000,20000,30000,30000,30000,30000,30000,30000,30000,113,17,13000.0,15125.901120799064,5310.792386007961,30119.366455008276,2477.920353982301
1764787473,100,,Aggregated,2.400000,0.800000,13000,16000,18000,21000,30000,30000,30000,30000,30000,30000,30000,115,19,13000.0,15385.351445706834,5310.792386007961,30119.366455008276,2451.191304347826
1764787474,100,,Aggregated,3.200000,1.700000,14000,16000,18000,21000,30000,30000,30000,30000,30000,30000,30000,116,19,13000.0,15500.91813373528,5310.792386007961,30119.366455008276,2454.051724137931
1764787475,100,,Aggregated,3.400000,1.900000,14000,16000,18000,22000,30000,30000,30000,30000,30000,30000,30000,117,20,14000.0,15624.88959902802,5310.792386007961,30119.366455008276,2441.119658119658
1764787476,100,,Aggregated,3.300000,1.900000,14000,17000,18000,26000,30000,30000,30000,30000,30000,30000,30000,119,20,14000.0,15804.234721750205,5310.792386007961,30119.366455008276,2448.6050420168067
1764787477,100,,Aggregated,3.300000,1.900000,14000,17000,18000,26000,30000,30000,30000,30000,30000,30000,30000,119,20,14000.0,15804.234721750205,5310.792386007961,30119.366455008276,2448.6050420168067
1764787478,100,,Aggregated,3.000000,2.000000,14000,17000,20000,26000,30000,30000,30000,30000,30000,30000,30000,121,20,14000.0,15997.617216522936,5310.792386007961,30119.366455008276,2457.380165289256
1764787479,100,,Aggregated,3.000000,2.000000,15000,18000,27000,30000,30000,30000,30000,30000,30000,30000,30000,130,26,15000.0,16932.14631107157,5310.792386007961,30119.366455008276,2394.7615384615383
1764787480,100,,Aggregated,2.700000,2.000000,15000,21000,28000,30000,30000,30000,30000,30000,30000,30000,30000,138,29,15000.0,17612.020060248582,5310.792386007961,30119.366455008276,2376.695652173913
1764787481,100,,Aggregated,2.600000,1.700000,16000,24000,29000,30000,30000,30000,30000,30000,30000,30000,30000,149,34,16000.0,18293.708628310163,5310.792386007961,30119.366455008276,2338.442953020134
1764787482,100,,Aggregated,3.100000,2.000000,17000,28000,30000,30000,30000,30000,30000,30000,30000,30000,30000,158,43,17000.0,18960.90256152701,5310.792386007961,30119.366455008276,2258.8417721518986
1764787483,100,,Aggregated,3.700000,1.700000,17000,28000,30000,30000,30000,30000,30000,30000,30000,30000,30000,161,45,17000.0,19119.985831461083,5310.792386007961,30119.366455008276,2245.658385093168
1764787484,100,,Aggregated,3.700000,1.700000,17000,28000,30000,30000,30000,30000,30000,30000,30000,30000,30000,161,45,17000.0,19119.985831461083,5310.792386007961,30119.366455008276,2245.658385093168
1764787485,100,,Aggregated,3.700000,1.700000,17000,28000,30000,30000,30000,30000,30000,30000,30000,30000,30000,161,45,17000.0,19119.985831461083,5310.792386007961,30119.366455008276,2245.658385093168
1764787486,100,,Aggregated,4.300000,2.400000,17000,28000,30000,30000,30000,30000,30000,30000,30000,30000,30000,162,46,17000.0,19187.186055625025,5310.792386007961,30119.366455008276,2237.604938271605
1764787487,100,,Aggregated,4.500000,2.600000,17000,28000,30000,30000,30000,30000,30000,30000,30000,30000,30000,168,50,17000.0,19568.296984423978,5310.792386007961,30119.366455008276,2217.6071428571427
1764787488,100,,Aggregated,4.500000,2.600000,18000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,178,60,18000.0,20154.672939310396,5310.792386007961,30119.366455008276,2145.887640449438
1764787489,100,,Aggregated,4.600000,2.800000,20000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,187,60,20000.0,20167.605481000945,5310.792386007961,30119.366455008276,2171.96256684492
1764787490,100,,Aggregated,4.600000,2.800000,20000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,188,60,19000.0,20117.590155878675,5310.792386007961,30119.366455008276,2173.377659574468
1764787491,100,,Aggregated,5.400000,3.900000,20000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,190,62,20000.0,20221.689230516877,5310.792386007961,30119.366455008276,2160.4052631578948
1764787492,100,,Aggregated,5.400000,3.900000,20000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,191,63,20000.0,20272.915891053508,5310.792386007961,30119.366455008276,2154.020942408377
1764787493,100,,Aggregated,4.300000,3.000000,20000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,192,63,20000.0,20277.289983959537,5310.792386007961,30119.366455008276,2158.9791666666665
1764787494,100,,Aggregated,3.700000,2.400000,19000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,201,64,19000.0,20097.40262667765,5310.792386007961,30119.366455008276,2171.0298507462685
1764787495,100,,Aggregated,3.300000,2.000000,19000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,202,65,19000.0,20146.454549540646,5310.792386007961,30119.366455008276,2164.940594059406
1764787496,100,,Aggregated,3.200000,1.800000,20000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,205,68,20000.0,20290.735677766854,5310.792386007961,30119.366455008276,2147.029268292683
1764787497,100,,Aggregated,4.000000,1.900000,20000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,211,69,20000.0,20357.913980261594,5310.792386007961,30119.366455008276,2157.03317535545
1764787498,100,,Aggregated,4.200000,2.100000,20000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,218,70,20000.0,20427.738150455294,5310.792386007961,30119.366455008276,2164.559633027523
1764787499,100,,Aggregated,4.100000,2.100000,20000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,224,70,20000.0,20542.901921242057,5310.792386007961,30119.366455008276,2178.9821428571427
1764787500,100,,Aggregated,3.800000,1.000000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,231,73,21000.0,20641.809573632887,5310.792386007961,30119.366455008276,2169.7662337662337
1764787501,100,,Aggregated,4.300000,1.000000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,232,74,21000.0,20682.176543720703,5310.792386007961,30119.366455008276,2164.469827586207
1764787502,100,,Aggregated,4.300000,1.000000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,232,74,21000.0,20682.176543720703,5310.792386007961,30119.366455008276,2164.469827586207
1764787503,100,,Aggregated,4.300000,1.300000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,74,21000.0,20678.92204197526,5310.792386007961,30119.366455008276,2169.465811965812
1764787504,100,,Aggregated,4.300000,1.300000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,74,21000.0,20678.92204197526,5310.792386007961,30119.366455008276,2169.465811965812
1764787505,100,,Aggregated,4.300000,1.300000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,74,21000.0,20678.92204197526,5310.792386007961,30119.366455008276,2169.465811965812
1764787506,100,,Aggregated,4.300000,1.300000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,74,21000.0,20678.92204197526,5310.792386007961,30119.366455008276,2169.465811965812
1764787507,100,,Aggregated,3.300000,1.000000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,235,75,21000.0,20718.612073617856,5310.792386007961,30119.366455008276,2164.2382978723404
1764787508,100,,Aggregated,3.000000,0.700000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,76,21000.0,20757.965866246668,5310.792386007961,30119.366455008276,2159.0550847457625
1764787509,100,,Aggregated,2.800000,0.500000,21000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,241,77,21000.0,20812.12461514193,5310.792386007961,30119.366455008276,2169.149377593361
1764787510,100,,Aggregated,1.900000,0.500000,22000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,251,82,22000.0,21063.08109919571,5310.792386007961,30119.366455008276,2154.0836653386455
1764787511,100,,Aggregated,1.500000,0.600000,23000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,272,84,23000.0,21466.09166279075,5310.792386007961,30119.366455008276,2184.139705882353
1764787512,100,,Aggregated,1.900000,1.000000,23000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,278,87,23000.0,21459.72908134911,5310.792386007961,30119.366455008276,2178.26618705036
