Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764786949,100,,Aggregated,3.600000,2.100000,21000,28000,30000,30000,30000,30000,30000,30000,30000,30000,30000,116,35,21000.0,19955.174470239053,5915.671533002751,30132.945040008053,2202.439655172414
1764786950,100,,Aggregated,3.300000,2.200000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,121,40,23000.0,20370.524816576544,5915.671533002751,30132.945040008053,2150.314049586777
1764786951,100,,Aggregated,3.300000,2.200000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,122,41,23000.0,20449.50289850635,5915.671533002751,30132.945040008053,2140.401639344262
1764786952,100,,Aggregated,4.100000,3.500000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,137,56,25000.0,21495.85803873546,5915.671533002751,30132.945040008053,2009.0802919708028
1764786953,100,,Aggregated,4.100000,3.500000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,137,56,25000.0,21495.85803873546,5915.671533002751,30132.945040008053,2009.0802919708028
1764786954,100,,Aggregated,4.100000,3.500000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,137,56,25000.0,21495.85803873546,5915.671533002751,30132.945040008053,2009.0802919708028
1764786955,100,,Aggregated,3.700000,3.200000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,138,57,25000.0,21557.522693534404,5915.671533002751,30132.945040008053,2001.340579710145
1764786956,100,,Aggregated,4.300000,4.100000,26000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,140,59,25000.0,21678.21329106247,5915.671533002751,30132.945040008053,1986.192857142857
1764786957,100,,Aggregated,3.700000,3.700000,26000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,141,60,26000.0,21737.290909168292,5915.671533002751,30132.945040008053,1978.7801418439717
1764786958,100,,Aggregated,3.900000,3.900000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,150,69,27000.0,22233.440023911713,5915.671533002751,30132.945040008053,1916.5133333333333
1764786959,100,,Aggregated,3.800000,3.800000,28000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,152,71,27000.0,22335.729933156363,5915.671533002751,30132.945040008053,1903.6776315789473
1764786960,100,,Aggregated,3.800000,3.800000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,155,74,29000.0,22484.19891604364,5915.671533002751,30132.945040008053,1885.0451612903225
1764786961,100,,Aggregated,4.800000,4.800000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,157,76,29000.0,22580.02574932979,5915.671533002751,30132.945040008053,1873.0191082802548
1764786962,100,,Aggregated,3.400000,3.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,158,77,29000.0,22627.03649440368,5915.671533002751,30132.945040008053,1867.120253164557
1764786963,100,,Aggregated,3.400000,3.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,158,77,29000.0,22627.03649440368,5915.671533002751,30132.945040008053,1867.120253164557
1764786964,100,,Aggregated,3.400000,3.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,158,77,29000.0,22627.03649440368,5915.671533002751,30132.945040008053,1867.120253164557
1764786965,100,,Aggregated,2.100000,2.100000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,160,79,30000.0,22719.274589386252,5915.671533002751,30132.945040008053,1855.54375
1764786966,100,,Aggregated,2.100000,2.100000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,164,83,30000.0,22897.02473374856,5915.671533002751,30132.945040008053,1833.2378048780488
1764786967,100,,Aggregated,2.000000,2.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,166,85,30000.0,22982.67701914318,5915.671533002751,30132.945040008053,1822.487951807229
1764786968,100,,Aggregated,2.000000,2.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,169,88,30000.0,23107.355502472128,5915.671533002751,30132.945040008053,1806.8402366863904
1764786969,100,,Aggregated,2.500000,2.500000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,172,91,30000.0,23227.677762161675,5915.671533002751,30132.945040008053,1791.7383720930231
1764786970,100,,Aggregated,2.500000,2.500000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,177,96,30000.0,23419.164507823796,5915.671533002751,30132.945040008053,1767.7062146892656
1764786971,100,,Aggregated,2.000000,2.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,181,100,30000.0,23564.767501744664,5915.671533002751,30132.945040008053,1749.4364640883978
1764786972,100,,Aggregated,2.000000,2.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,185,104,30000.0,23704.067347771816,5915.671533002751,30132.945040008053,1731.9567567567567
1764786973,100,,Aggregated,2.100000,2.100000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,193,112,30000.0,23965.32291973957,5915.671533002751,30132.945040008053,1699.1709844559587
1764786974,100,,Aggregated,2.400000,2.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,200,119,30000.0,24176.827268433542,5915.671533002751,30132.945040008053,1672.635
1764786975,100,,Aggregated,2.400000,2.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,201,120,30000.0,24205.838450078034,5915.671533002751,30132.945040008053,1668.995024875622
1764786976,100,,Aggregated,2.400000,2.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,201,120,30000.0,24205.838450078034,5915.671533002751,30132.945040008053,1668.995024875622
1764786977,100,,Aggregated,4.300000,4.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,202,121,30000.0,24234.56438835496,5915.671533002751,30132.945040008053,1665.3910891089108
1764786978,100,,Aggregated,4.100000,4.100000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,204,123,30000.0,24195.108746233793,5915.671533002751,30132.945040008053,1653.7794117647059
1764786979,100,,Aggregated,4.100000,4.100000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,204,123,30000.0,24195.108746233793,5915.671533002751,30132.945040008053,1653.7794117647059
1764786980,100,,Aggregated,3.700000,3.700000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,219,138,30000.0,24593.23891181167,5915.671533002751,30132.945040008053,1604.958904109589
1764786981,100,,Aggregated,3.300000,3.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,223,142,30000.0,24690.3587144249,5915.671533002751,30132.945040008053,1593.0493273542602
1764786982,100,,Aggregated,3.600000,3.600000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,254,173,30000.0,23602.18719072804,5915.671533002751,30132.945040008053,1408.4291338582677
1764786983,100,,Aggregated,4.300000,4.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,269,188,30000.0,23843.876811891685,5915.671533002751,30132.945040008053,1358.4237918215613
1764786984,100,,Aggregated,4.300000,4.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,269,188,30000.0,23843.876811891685,5915.671533002751,30132.945040008053,1358.4237918215613
1764786985,100,,Aggregated,4.300000,4.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,269,188,30000.0,23843.876811891685,5915.671533002751,30132.945040008053,1358.4237918215613
1764786986,100,,Aggregated,4.300000,4.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,269,188,30000.0,23843.876811891685,5915.671533002751,30132.945040008053,1358.4237918215613
1764786987,100,,Aggregated,4.300000,4.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,269,188,30000.0,23843.876811891685,5915.671533002751,30132.945040008053,1358.4237918215613
1764786988,100,,Aggregated,6.800000,6.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,271,190,30000.0,23889.364707671157,5915.671533002751,30132.945040008053,1355.3431734317344
1764786989,100,,Aggregated,6.800000,6.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,276,195,30000.0,24000.203670024886,5915.671533002751,30132.945040008053,1347.8369565217392
1764786990,100,,Aggregated,6.800000,6.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,276,195,30000.0,24000.203670024886,5915.671533002751,30132.945040008053,1347.8369565217392
1764786991,100,,Aggregated,6.900000,6.900000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,278,197,30000.0,24043.422007165052,5915.671533002751,30132.945040008053,1344.910071942446
1764786992,100,,Aggregated,6.800000,6.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,279,198,30000.0,24064.798019612575,5915.671533002751,30132.945040008053,1343.4623655913979
1764786993,100,,Aggregated,6.800000,6.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,279,198,30000.0,24064.798019612575,5915.671533002751,30132.945040008053,1343.4623655913979
1764786994,100,,Aggregated,6.800000,6.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,279,198,30000.0,24064.798019612575,5915.671533002751,30132.945040008053,1343.4623655913979
1764786995,100,,Aggregated,1.500000,1.500000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,280,199,30000.0,24086.01916582474,5915.671533002751,30132.945040008053,1342.025
1764786996,100,,Aggregated,1.000000,1.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,281,200,30000.0,24107.09272748371,5915.671533002751,30132.945040008053,1340.5978647686832
1764786997,100,,Aggregated,1.000000,1.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,283,202,30000.0,24148.790498289538,5915.671533002751,30132.945040008053,1337.773851590106
1764786998,100,,Aggregated,1.000000,1.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,283,202,30000.0,24148.790498289538,5915.671533002751,30132.945040008053,1337.773851590106
1764786999,100,,Aggregated,1.300000,1.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,285,204,30000.0,24189.905550343545,5915.671533002751,30132.945040008053,1334.9894736842105
1764787000,100,,Aggregated,1.400000,1.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,286,205,30000.0,24210.248357181543,5915.671533002751,30132.945040008053,1333.6118881118882
1764787001,100,,Aggregated,1.000000,1.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,289,208,30000.0,24270.439433674517,5915.671533002751,30132.945040008053,1329.5363321799307
1764787002,100,,Aggregated,0.900000,0.900000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,290,209,30000.0,24290.22318991363,5915.671533002751,30132.945040008053,1328.1965517241379
1764787003,100,,Aggregated,1.000000,1.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,293,212,30000.0,24348.77043044695,5915.671533002751,30132.945040008053,1324.2320819112629
1764787004,100,,Aggregated,1.100000,1.100000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,298,217,30000.0,24443.727209483062,5915.671533002751,30132.945040008053,1317.8020134228188
1764787005,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787006,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787007,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787008,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787009,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787010,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787011,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787012,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787013,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787014,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787015,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787016,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787017,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787018,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787019,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787020,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787021,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787022,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787023,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787024,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787025,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787026,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787027,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787028,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787029,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787030,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787031,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787032,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787033,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787034,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787035,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787036,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787037,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787038,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787039,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787040,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787041,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787042,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787043,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787044,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787045,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787046,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787047,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787048,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787049,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
1764787050,100,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,300,219,30000.0,24480.822572026518,5915.671533002751,30132.945040008053,1315.29
