Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764786597,50,,Aggregated,14.600000,2.800000,14,35,47,53,120,6600,13000,16000,22000,22000,22000,556,103,14,779.7297079855427,3.0626899970229715,22207.22917999956,64000.79856115108
1764786598,50,,Aggregated,15.100000,2.900000,14,37,47,53,120,6600,14000,16000,22000,22000,22000,567,104,14,790.581515135818,3.0626899970229715,22207.22917999956,64637.83245149912
1764786599,50,,Aggregated,15.300000,3.000000,14,35,47,53,110,6600,14000,16000,22000,22000,22000,583,106,14,788.6334434357324,3.0626899970229715,22207.22917999956,64249.861063464836
1764786600,50,,Aggregated,15.000000,2.600000,14,35,47,53,120,6600,13000,16000,22000,22000,22000,602,108,14,800.2785383107274,3.0626899970229715,22207.22917999956,64046.40199335548
1764786601,50,,Aggregated,14.500000,2.400000,14,35,47,53,120,6600,14000,16000,22000,22000,22000,618,110,14,804.4564554435397,3.0626899970229715,22207.22917999956,64543.39644012945
1764786602,50,,Aggregated,14.700000,2.500000,14,37,47,53,120,6600,14000,16000,22000,22000,22000,634,114,14,811.9610845285199,3.0626899970229715,22207.22917999956,64223.02523659306
1764786603,50,,Aggregated,14.600000,2.500000,14,37,47,53,120,6600,13000,16000,22000,22000,22000,652,115,14,805.3491965447001,3.0626899970229715,22207.22917999956,64144.02300613497
1764786604,50,,Aggregated,14.900000,2.300000,14,36,47,53,120,6600,13000,16000,22000,22000,22000,668,119,14,786.7086186948317,3.0626899970229715,22207.22917999956,64534.7874251497
1764786605,50,,Aggregated,15.400000,2.000000,14,38,48,53,120,6700,15000,16000,22000,22000,22000,688,120,14,830.5753168913429,3.0626899970229715,22207.22917999956,64982.245639534885
1764786606,50,,Aggregated,15.600000,2.400000,14,35,47,53,120,6700,14000,16000,22000,22000,22000,703,125,14,831.2096299874665,3.0626899970229715,22207.22917999956,64019.73826458037
1764786607,50,,Aggregated,16.400000,2.200000,14,37,47,53,120,7000,14000,16000,22000,22000,22000,727,127,14,829.1656335724833,3.0626899970229715,22207.22917999956,64802.18431911967
1764786608,50,,Aggregated,16.000000,2.000000,14,36,46,53,110,7000,14000,16000,22000,22000,22000,741,128,14,828.427142758669,3.0626899970229715,22207.22917999956,64331.48043184885
1764786609,50,,Aggregated,15.800000,2.300000,14,37,46,52,110,7000,13000,16000,22000,22000,22000,751,129,14,817.7206159176209,3.0626899970229715,22207.22917999956,65165.99733688415
1764786610,50,,Aggregated,17.200000,2.300000,13,34,46,52,100,6700,13000,16000,22000,22000,22000,771,133,13,796.7397250727996,3.0626899970229715,22207.22917999956,64225.96368352789
1764786611,50,,Aggregated,16.900000,2.400000,13,32,45,52,99,6600,13000,16000,22000,22000,22000,792,136,13,776.0371836856659,3.0626899970229715,22207.22917999956,64191.143939393936
1764786612,50,,Aggregated,17.200000,2.500000,13,32,45,51,99,6600,13000,16000,22000,22000,22000,804,138,13,764.695568941606,3.0626899970229715,22207.22917999956,64213.411691542286
1764786613,50,,Aggregated,17.300000,2.600000,13,31,45,51,97,6600,13000,16000,22000,22000,22000,815,138,13,754.5442810357102,3.0626899970229715,22207.22917999956,64065.3754601227
1764786614,50,,Aggregated,17.100000,2.400000,13,31,45,51,97,6600,13000,16000,25000,25000,25000,834,143,13,767.3966858322577,3.0626899970229715,24671.525368990842,64495.39448441247
1764786615,50,,Aggregated,16.500000,2.400000,13,32,45,51,97,6600,13000,16000,25000,25000,25000,851,145,13,798.5032754936888,3.0626899970229715,24671.525368990842,64771.90599294947
1764786616,50,,Aggregated,16.600000,2.200000,13,31,45,51,97,6600,13000,16000,25000,25000,25000,863,148,13,787.5779404404813,3.0626899970229715,24671.525368990842,64495.640787949014
1764786617,50,,Aggregated,15.900000,2.400000,13,31,45,51,97,6600,13000,16000,25000,25000,25000,871,151,13,791.6910140771134,3.0626899970229715,24671.525368990842,63932.77726750861
1764786618,50,,Aggregated,16.000000,2.500000,13,32,45,51,97,7000,14000,17000,25000,25000,25000,893,154,13,815.3584369352402,3.0626899970229715,24671.525368990842,64420.75923852184
1764786619,50,,Aggregated,15.700000,2.300000,13,31,45,51,99,7000,13000,16000,25000,25000,25000,905,155,13,819.9980307713881,3.0626899970229715,24671.525368990842,63937.74254143646
1764786620,50,,Aggregated,15.000000,2.700000,13,32,44,51,99,8200,13000,16000,25000,25000,25000,918,156,13,821.1411834337273,3.0626899970229715,24671.525368990842,64431.171023965144
1764786621,50,,Aggregated,14.900000,2.500000,13,35,45,51,100,8300,14000,17000,25000,25000,25000,929,157,13,849.1418369947288,3.0626899970229715,24671.525368990842,65032.30247578041
1764786622,50,,Aggregated,14.500000,2.300000,13,36,45,51,99,8300,14000,17000,25000,25000,25000,947,161,13,844.5583400055309,3.0626899970229715,24671.525368990842,65497.755015839495
1764786623,50,,Aggregated,14.400000,2.200000,13,35,45,51,99,8300,13000,17000,25000,25000,25000,959,167,13,834.2275346927764,3.0626899970229715,24671.525368990842,65476.93326381648
1764786624,50,,Aggregated,14.000000,2.100000,13,36,44,50,97,8200,13000,17000,25000,25000,25000,973,168,13,822.5490936191316,3.0626899970229715,24671.525368990842,66364.49126413155
1764786625,50,,Aggregated,14.400000,2.500000,13,36,44,51,99,8700,15000,17000,25000,25000,25000,986,172,13,868.8228636505777,3.0626899970229715,24671.525368990842,65778.31135902637
1764786626,50,,Aggregated,13.700000,2.700000,13,35,44,50,99,8700,15000,17000,25000,25000,25000,999,174,13,857.6640924489526,3.0626899970229715,24671.525368990842,65472.93893893894
1764786627,50,,Aggregated,13.700000,2.600000,13,34,44,50,97,8700,14000,17000,23000,25000,25000,1012,176,13,857.7314188838255,3.0626899970229715,24671.525368990842,65172.678853754944
1764786628,50,,Aggregated,13.800000,2.700000,13,35,44,50,99,9400,15000,17000,23000,25000,25000,1028,179,13,879.0790605500222,3.0626899970229715,24671.525368990842,65408.14785992218
1764786629,50,,Aggregated,13.900000,2.700000,13,35,44,49,99,9300,15000,17000,23000,25000,25000,1041,183,13,876.7749207823389,3.0585339991375804,24671.525368990842,65340.52257444765
1764786630,50,,Aggregated,13.600000,2.400000,13,35,44,49,99,9400,15000,17000,23000,25000,25000,1057,185,13,880.1180122303116,3.0585339991375804,24671.525368990842,65184.16745506149
1764786631,50,,Aggregated,13.800000,2.600000,13,34,44,49,97,9300,15000,17000,23000,25000,25000,1072,188,13,868.0253542307895,3.0585339991375804,24671.525368990842,65245.41791044776
1764786632,50,,Aggregated,14.100000,3.000000,13,36,44,50,100,9400,15000,17000,23000,25000,25000,1089,190,13,923.9801868534815,3.0585339991375804,24671.525368990842,65218.052341597795
1764786633,50,,Aggregated,13.600000,2.800000,13,36,44,49,100,9400,15000,17000,23000,25000,25000,1098,190,13,916.5308071889461,3.0585339991375804,24671.525368990842,65395.975409836065
1764786634,50,,Aggregated,13.900000,3.000000,13,36,44,49,100,9400,15000,17000,23000,25000,25000,1116,191,13,924.4080820703157,3.0585339991375804,24671.525368990842,65980.5188172043
1764786635,50,,Aggregated,14.100000,2.700000,13,36,44,50,100,9400,15000,17000,23000,25000,25000,1130,194,13,928.6075501782826,3.0585339991375804,24671.525368990842,66079.22654867257
1764786636,50,,Aggregated,14.200000,2.200000,13,36,44,50,100,9800,16000,17000,23000,25000,25000,1146,196,13,941.7818985876069,3.0585339991375804,24671.525368990842,66316.44328097731
1764786637,50,,Aggregated,14.400000,2.200000,13,36,44,49,100,9800,16000,17000,23000,25000,25000,1163,199,13,943.0959490760488,3.0585339991375804,24671.525368990842,66671.19862424764
1764786638,50,,Aggregated,14.800000,2.300000,13,37,44,49,100,9800,16000,17000,23000,25000,25000,1181,202,13,951.1722651849265,3.0585339991375804,24671.525368990842,66988.60880609653
1764786639,50,,Aggregated,14.700000,2.100000,13,37,44,49,100,9800,16000,17000,23000,25000,25000,1193,202,13,941.8175199022438,3.0585339991375804,24671.525368990842,67279.32774518021
1764786640,50,,Aggregated,14.900000,2.200000,13,37,44,49,99,9800,16000,17000,23000,25000,25000,1211,203,13,941.9206987319636,3.0585339991375804,24671.525368990842,67623.8769611891
1764786641,50,,Aggregated,15.300000,2.200000,13,37,44,49,100,9800,16000,17000,23000,25000,25000,1230,205,13,946.2393651450454,3.0585339991375804,24671.525368990842,67673.2512195122
1764786642,50,,Aggregated,15.000000,1.800000,13,37,44,49,99,9800,16000,17000,23000,25000,25000,1237,207,13,940.950980690713,3.0585339991375804,24671.525368990842,67510.43249797898
1764786643,50,,Aggregated,15.700000,1.800000,13,36,44,48,99,9800,16000,17000,23000,25000,25000,1254,209,13,937.7680065067528,3.0585339991375804,24671.525368990842,67329.80940988836
1764786644,50,,Aggregated,15.600000,1.700000,13,36,44,48,99,9900,16000,17000,23000,25000,25000,1270,211,13,946.0357478184774,3.0585339991375804,24671.525368990842,67115.82204724409
1764786645,50,,Aggregated,15.000000,1.700000,13,36,43,48,99,9900,16000,17000,23000,25000,25000,1282,213,13,948.7783785791319,3.0585339991375804,24671.525368990842,67290.59672386895
